placeName,kakaoPlaceId,primaryType,primaryTypeName,collectionTypes,skinTreatmentConfidence,skinTreatmentSignals,categoryName,categoryGroupCode,categoryGroupName,phone,addressName,roadAddressName,mapX,mapY,placeUrl
웰스피부과의원,14499550,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|써마지|울쎄라|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-542-2372,서울 강남구 신사동 599,서울 강남구 논현로 842,127.0287305833,37.5240377913,http://place.map.kakao.com/14499550
위드성형외과의원,10686699,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-517-6100,서울 강남구 신사동 586-15,서울 강남구 논현로155길 5,127.0276165632,37.5217008563,http://place.map.kakao.com/10686699
위드윈피부과의원,26913264,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|써마지|여드름|울쎄라|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-547-6600,서울 강남구 신사동 600,서울 강남구 압구정로30길 51,127.0293663081,37.5239286137,http://place.map.kakao.com/26913264
위드유원일성형외과의원,2033222493,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-547-0601,서울 강남구 신사동 570-6,서울 강남구 논현로163길 10,127.0273222266,37.52420391,http://place.map.kakao.com/2033222493
위버스성형외과,2117134581,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-558-0227,서울 강남구 역삼동 826-21,서울 강남구 강남대로 364,127.0292884714,37.4955442849,http://place.map.kakao.com/2117134581
윌비성형외과,1391957918,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-517-7700,서울 강남구 논현동 18,서울 강남구 강남대로 590,127.0203996684,37.5145366437,http://place.map.kakao.com/1391957918
유넬의원,1915210378,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|피부과,"의료,건강 > 병원 > 피부과",HP8,병원,02-501-0064,서울 강남구 역삼동 649-10,서울 강남구 테헤란로 115,127.0299061758,37.4990616595,http://place.map.kakao.com/1915210378
유니 성형외과의원,490441870,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,medium,리프팅,"의료,건강 > 병원 > 성형외과",HP8,병원,02-517-7891,서울 강남구 신사동 598-6,서울 강남구 논현로 836,127.0286001182,37.5230674433,http://place.map.kakao.com/490441870
유니서울피부과,11184337,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|피부과,"의료,건강 > 병원 > 피부과",HP8,병원,1577-7552,서울 강남구 신사동 660-5,서울 강남구 압구정로 328,127.0374332193,37.5282880835,http://place.map.kakao.com/11184337
유라인클리닉,27584567,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스,"의료,건강 > 병원 > 성형외과",HP8,병원,02-516-7588,서울 강남구 청담동 84-19,서울 강남구 선릉로160길 7,127.0409075784,37.5263371631,http://place.map.kakao.com/27584567
유레카피부과의원,17923922,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|여드름|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-3446-7515,서울 강남구 역삼동 821-1,서울 강남구 테헤란로 101,127.0280547535,37.4986116106,http://place.map.kakao.com/17923922
유로성형외과의원,13513506,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,medium,리프팅,"의료,건강 > 병원 > 성형외과",HP8,병원,02-540-0770,서울 강남구 청담동 3-3,서울 강남구 도산대로 420,127.042059711,37.5231544183,http://place.map.kakao.com/13513506
유봄성형외과의원,454706231,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,0503-7153-2208,서울 강남구 논현동 5-4,서울 강남구 도산대로 138,127.0237860163,37.5174327371,http://place.map.kakao.com/454706231
유비에이성형외과의원,1165232788,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,보톡스|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-544-6075,서울 강남구 신사동 501,서울 강남구 강남대로 616,127.0197091599,37.5168298154,http://place.map.kakao.com/1165232788
유스앤영의원,1088463582,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|울쎄라|제모|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-545-9393,서울 강남구 청담동 84-21,서울 강남구 도산대로55길 49,127.0409757261,37.5268308885,http://place.map.kakao.com/1088463582
유스타일9의원,17357297,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|제모|피부과|피부레이저,"의료,건강 > 병원 > 피부과",HP8,병원,02-553-2011,서울 강남구 역삼동 820-9,서울 강남구 강남대로 406,127.0274917062,37.4989622344,http://place.map.kakao.com/17357297
유안의원,1021893798,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|울쎄라|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-514-2340,서울 강남구 청담동 93-14,서울 강남구 압구정로80길 30,127.0443231728,37.5247952169,http://place.map.kakao.com/1021893798
유앤미의원,10686479,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|써마지|여드름|울쎄라|피부과|피부레이저,"의료,건강 > 병원 > 피부과",HP8,병원,02-518-5045,서울 강남구 청담동 43-9,서울 강남구 학동로 411,127.0447535796,37.518097,http://place.map.kakao.com/10686479
유앤아이의원 강남점,1260504426,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|써마지|여드름|울쎄라|제모|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-6927-6022,서울 강남구 역삼동 808,서울 강남구 강남대로 470,127.02504401,37.5043246645,http://place.map.kakao.com/1260504426
유앤아이의원 선릉점,10683168,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|여드름|울쎄라|제모|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-552-6020,서울 강남구 삼성동 142-46,서울 강남구 테헤란로 421,127.0525772924,37.5059770722,http://place.map.kakao.com/10683168
유앤정피부과의원,20203716,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|울쎄라|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-514-0203,서울 강남구 청담동 6,서울 강남구 도산대로 456,127.0465794319,37.5237897311,http://place.map.kakao.com/20203716
유어타임성형외과의원,1056841263,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-547-2555,서울 강남구 논현동 199-5,서울 강남구 강남대로 480,127.0245546201,37.505290645,http://place.map.kakao.com/1056841263
유에이치셀의원 강남점,476443289,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|써마지|울쎄라|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-6941-0375,서울 강남구 역삼동 823-11,서울 강남구 테헤란로8길 13,127.031767157,37.4979979863,http://place.map.kakao.com/476443289
유올림의원,1128804335,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|써마지|울쎄라|피부과|피부레이저|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-6951-3937,서울 강남구 논현동 1,서울 강남구 강남대로 606,127.020156837,37.51586927,http://place.map.kakao.com/1128804335
유유의원,919142824,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스|써마지|여드름|피부레이저,"의료,건강 > 병원 > 가정의학과",HP8,병원,02-518-8426,서울 강남구 신사동 651-19,서울 강남구 도산대로49길 9,127.0370913706,37.5233362836,http://place.map.kakao.com/919142824
유이성형외과의원,1675558370,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스|써마지|울쎄라|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-516-6160,서울 강남구 신사동 501,서울 강남구 강남대로 616,127.01980643,37.516796462,http://place.map.kakao.com/1675558370
유진스의원,711390624,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스|써마지|여드름|울쎄라|피부레이저,"의료,건강 > 병원 > 일반의원",HP8,병원,02-516-3070,서울 강남구 신사동 584-1,서울 강남구 압구정로28길 49,127.0277110309,37.5232586678,http://place.map.kakao.com/711390624
유투성형외과의원,2043513027,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스|써마지|울쎄라|피부레이저|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-514-8833,서울 강남구 신사동 582-8,서울 강남구 논현로 851,127.0280532768,37.5248857973,http://place.map.kakao.com/2043513027
윤은성성형외과의원,11543672,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-518-2380,서울 강남구 청담동 22-12,서울 강남구 도산대로58길 14,127.0412934408,37.5223978466,http://place.map.kakao.com/11543672
의맥홀딩스,12573081,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|피부과,"의료,건강 > 병원 > 피부과",HP8,병원,,서울 강남구 수서동 713,서울 강남구 밤고개로1길 10,127.1016558388,37.4880186124,http://place.map.kakao.com/12573081
이규호 모아름의원,181339976,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,medium,피부레이저,"의료,건강 > 병원 > 일반의원",HP8,병원,02-3443-5826,서울 강남구 신사동 501,서울 강남구 강남대로 616,127.019799659,37.5168568304,http://place.map.kakao.com/181339976
이노벨의원,940814736,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|보톡스|써마지|여드름|피부과|필러,"의료,건강 > 병원 > 피부과",HP8,병원,02-6958-5882,서울 강남구 논현동 111-13,서울 강남구 선릉로131길 8,127.0402763465,37.5179751741,http://place.map.kakao.com/940814736
이노성형외과의원,22873110,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,보톡스|피부레이저|필러,"의료,건강 > 병원 > 일반의원",HP8,병원,02-517-5991,서울 강남구 논현동 4,서울 강남구 도산대로 122,127.0221343525,37.5168528119,http://place.map.kakao.com/22873110
이데아성형외과의원,22539212,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|여드름|피부레이저|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-1600-0602,서울 강남구 논현동 7-15,서울 강남구 도산대로 176,127.0279085873,37.5191158101,http://place.map.kakao.com/22539212
이미지성형외과의원,8493808,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,보톡스|피부레이저|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-539-9933,서울 강남구 대치동 944,서울 강남구 테헤란로 514,127.05974433,37.5073684204,http://place.map.kakao.com/8493808
이브성형외과의원,19293904,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,보톡스|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-515-4601,서울 강남구 논현동 202-18,서울 강남구 봉은사로5길 4,127.0263857347,37.5054740552,http://place.map.kakao.com/19293904
이상피부과의원,957282298,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|써마지|여드름|피부과|피부레이저,"의료,건강 > 병원 > 피부과",HP8,병원,02-451-2301,서울 강남구 개포동 186-13,서울 강남구 개포로 504,127.0671880443,37.4890559743,http://place.map.kakao.com/957282298
이승우의원,834202268,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|보톡스|써마지|울쎄라|피부레이저,"의료,건강 > 병원 > 일반의원",HP8,병원,02-515-0823,서울 강남구 신사동 665-4,서울 강남구 선릉로 817,127.0394305832,37.5250888764,http://place.map.kakao.com/834202268
이시스더마의원,60763044,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|피부레이저,"의료,건강 > 병원 > 일반의원",HP8,병원,02-6925-0758,서울 강남구 청담동 100-17,서울 강남구 압구정로 445,127.046111652,37.5265370703,http://place.map.kakao.com/60763044
이에스청담성형외과의원,1347516897,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,high,리프팅|써마지|여드름|울쎄라|피부레이저|필러,"의료,건강 > 병원 > 성형외과",HP8,병원,02-540-6042,서울 강남구 청담동 92-4,서울 강남구 도산대로 435,127.0432898781,37.5240252432,http://place.map.kakao.com/1347516897
이오클리닉,254720554,skin_treatment_hospital,피부시술병원,skin_treatment_hospital|hospital,confirmed,kakao_category:피부과|리프팅|여드름|피부과,"의료,건강 > 병원 > 피부과",HP8,병원,02-3444-9555,서울 강남구 청담동 44-14,서울 강남구 학동로 415,127.0454843946,37.5182282673,http://place.map.kakao.com/254720554
